股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
37,2017/2/28,1.3272
37,2017/3/31,1.1317
37,2017/4/28,0.9771
37,2017/5/31,1.0508
37,2017/6/30,0.5998
37,2017/7/31,0.7054
37,2017/8/31,0.6021
37,2017/9/29,0.6496
37,2017/10/31,0.6396
37,2017/11/30,0.6739
37,2017/12/29,1.042
37,2018/1/31,1.158
37,2018/2/28,0.8311
37,2018/3/30,1.2924
37,2018/4/27,0.7486
37,2018/5/31,0.8759
37,2018/6/29,0.5736
37,2018/7/31,0.5801
37,2018/8/31,0.7373
37,2018/9/28,0.929
37,2018/10/31,1.225
37,2018/11/30,1.3344
37,2018/12/28,1.495
38,2005/1/31,1.3035
38,2005/2/28,1.0062
38,2005/3/31,0.8497
38,2005/4/29,0.762
38,2005/5/31,0.5135
38,2005/6/28,0.5133
38,2005/7/29,0.619
38,2005/8/31,1.242
38,2005/9/30,1.3352
38,2005/10/31,1.4506
38,2005/11/30,1.3975
38,2005/12/30,1.2412
38,2006/1/25,0.9995
38,2006/2/28,1.2197
38,2006/3/31,1.3688
38,2006/4/28,0.1013
38,2006/5/31,1.5739
38,2006/6/30,1.6835
38,2006/7/31,1.4542
38,2006/8/31,1.2223
38,2006/9/29,1.2552
38,2006/10/31,1.3144
38,2006/11/30,1.325
38,2006/12/29,1.2433
38,2007/1/31,0.9672
38,2007/2/28,1.1828
38,2007/3/30,1.2257
38,2007/4/27,1.8928
38,2013/2/28,1.8446
38,2013/3/29,1.8921
38,2013/4/26,1.9323
38,2013/5/31,1.9626
38,2013/6/28,1.7648
38,2013/7/31,1.7209
38,2013/8/30,1.7536
38,2013/9/30,1.756
38,2013/10/31,2.1017
38,2013/11/29,2.1284
38,2013/12/31,2.1542
38,2014/1/30,1.9002
38,2014/2/28,1.9571
38,2014/3/31,1.7727
38,2014/4/30,1.8031
38,2014/5/30,1.785
38,2014/6/30,2.0578
38,2014/7/31,2.1143
38,2014/8/29,2.1578
38,2014/9/30,1.4008
38,2014/10/31,1.0086
38,2014/11/28,0.7989
38,2014/12/31,0.963
38,2015/1/30,0.9569
38,2015/2/27,1.0215
38,2015/3/23,1.7372
38,2015/8/31,0.9513
38,2015/9/30,0.7014
38,2015/10/30,0.6305
38,2015/11/30,0.7124
38,2015/12/21,0.7103
38,2016/6/30,0.7197
38,2016/7/29,0.8895
38,2016/8/31,0.8952
38,2016/9/30,0.8573
38,2016/10/31,0.8728
38,2016/11/30,0.8887
38,2016/12/30,0.8109
38,2017/1/26,1.1806
38,2017/2/28,1.6796
38,2017/3/31,3.3052
38,2017/4/28,2.3522
38,2017/5/11,2.0941
38,2017/11/30,1.3466
38,2017/12/29,1.2248
38,2018/1/31,1.3142
38,2018/2/23,1.2756
38,2018/8/31,1.8799
38,2018/9/28,1.6975
38,2018/10/31,0.9454
38,2018/11/30,1.3236
38,2018/12/28,1.2532
39,2005/1/31,0.6773
39,2005/2/28,0.9917
39,2005/3/31,1.0195
39,2005/4/29,0.9523
39,2005/5/31,1.2112
39,2005/6/30,1.2623
39,2005/7/29,1.1764
39,2005/8/31,0.9256
39,2005/9/30,0.5202
39,2005/10/31,0.6647
39,2005/11/30,0.754
39,2005/12/30,0.9769
39,2006/1/25,1.1554
39,2006/2/28,0.9953
39,2006/3/10,1.3835
39,2006/4/21,2.1947
39,2006/5/31,1.2616
39,2006/6/29,1.1448
39,2006/7/31,1.3834
39,2006/8/31,1.4811
39,2006/9/29,1.4559
39,2006/10/31,1.2542
39,2006/11/30,1.1903
39,2006/12/29,1.2479
39,2007/1/31,1.1737
39,2007/2/28,1.0492
39,2007/3/30,0.8869
39,2007/4/30,0.53
39,2007/5/31,0.6351
39,2007/6/29,0.6739
39,2007/7/30,0.3049
39,2007/8/31,0.302
39,2007/9/28,0.1773
39,2007/10/31,0.5106
39,2007/11/30,0.6809
39,2007/12/28,0.6836
39,2008/1/31,0.7121
39,2008/2/29,0.7053
39,2008/3/31,0.7037
39,2008/4/30,0.8817
39,2008/5/30,0.6881
39,2008/6/30,0.7555
39,2008/7/31,0.8955
39,2008/8/29,0.9067
39,2008/9/25,0.8311
39,2008/10/31,0.8716
39,2008/11/28,0.8394
39,2008/12/31,0.7629
39,2009/1/23,0.7985
39,2009/2/27,0.7978
39,2009/3/31,0.8595
39,2009/4/30,0.857
39,2009/5/27,0.8615
39,2009/6/30,0.8679
39,2009/7/31,0.965
39,2009/8/31,1.0294
39,2009/9/30,1.0668
39,2009/10/30,1.1228
39,2009/11/30,1.2042
39,2009/12/31,1.1076
39,2010/1/29,0.9845
39,2010/2/26,0.9864
39,2010/3/31,1.0844
39,2010/4/30,1.1398
39,2010/5/31,1.115
39,2010/6/30,1.0453
39,2010/7/30,0.8184
39,2010/8/31,0.6192
39,2010/9/30,0.6408
39,2010/10/29,0.8066
39,2010/11/30,0.7358
39,2010/12/31,0.6658
39,2011/1/31,0.5827
39,2011/2/28,0.5867
39,2011/3/31,0.7097
39,2011/4/29,0.6185
39,2011/5/31,0.6961
39,2011/6/30,0.7284
39,2011/7/29,0.8705
39,2011/8/31,1.1158
39,2011/9/30,1.1809
39,2011/10/31,1.14
39,2011/11/30,1.2333
39,2011/12/30,1.0344
39,2012/1/31,1.2594
39,2012/2/29,1.1125
39,2012/3/30,1.1229
39,2012/4/27,1.2342
39,2012/5/31,1.19
39,2012/6/29,1.1649
39,2012/7/13,1.1409
39,2012/8/31,1.108
39,2012/9/28,1.1379
39,2012/10/31,1.0665
39,2012/11/30,0.9045
39,2012/12/31,1.1622
39,2013/1/31,1.2945
39,2013/2/28,1.3677
39,2013/3/29,1.3649
39,2013/4/26,1.3129
39,2013/5/31,1.2545
39,2013/6/28,1.2464
39,2013/7/31,1.322
39,2013/8/30,1.3009
39,2013/9/30,1.2887
39,2013/10/31,1.2796
39,2013/11/29,1.4204
39,2013/12/31,1.3649
39,2014/1/30,1.2515
39,2014/2/28,1.2828
39,2014/3/31,1.2069
39,2014/4/30,1.2284
39,2014/5/30,1.3452
39,2014/6/30,1.3719
39,2014/7/31,1.5116
39,2014/8/29,1.1331
39,2014/9/30,1.0337
39,2014/10/31,0.9947
39,2014/11/28,0.8817
39,2014/12/31,0.8096
39,2015/1/30,0.3886
39,2015/2/27,0.2963
39,2015/3/31,0.4583
39,2015/4/30,0.2436
39,2015/5/29,-0.0108
39,2015/6/30,-0.3229
39,2015/7/31,0.3087
39,2015/8/31,0.4405
39,2015/9/30,0.481
39,2015/10/30,0.4838
39,2015/11/30,0.4757
39,2015/12/31,0.5199
39,2016/1/29,0.7276
39,2016/2/29,0.7158
39,2016/3/31,0.7361
39,2016/4/29,0.7185
39,2016/5/31,0.855
39,2016/6/30,0.9978
39,2016/7/29,0.9354
39,2016/8/31,0.9875
39,2016/9/30,0.9625
39,2016/10/31,1.0632
39,2016/11/30,1.1202
39,2016/12/30,1.0772
39,2017/1/26,0.6533
39,2017/2/28,0.7006
39,2017/3/31,0.5943
39,2017/4/28,0.4668
39,2017/5/31,0.4674
39,2017/6/30,0.9317
39,2017/7/31,0.8916
39,2017/8/31,0.8823
39,2017/9/29,0.7433
39,2017/10/31,0.8444
39,2017/11/30,0.6894
39,2017/12/29,0.5779
39,2018/1/31,0.7103
39,2018/2/28,1.0176
39,2018/3/30,0.7814
39,2018/4/27,1.0247
39,2018/5/31,1.1481
39,2018/6/29,1.2067
39,2018/7/31,1.1648
39,2018/8/31,1.2876
39,2018/9/28,1.6325
39,2018/10/31,1.2556
39,2018/11/30,1.2316
39,2018/12/28,0.9418
40,2005/1/31,0.4396
40,2005/2/28,0.4921
40,2005/3/31,0.4368
40,2005/4/29,0.3816
40,2005/5/31,0.3428
40,2005/6/30,0.5601
40,2005/7/29,0.5789
40,2005/8/31,0.893
40,2005/9/30,1.2115
40,2005/10/31,1.2945
40,2005/11/30,1.2391
40,2005/12/30,1.2775
40,2006/1/16,1.4629
40,2006/2/28,1.5075
40,2006/3/31,1.7443
40,2006/4/28,1.145
40,2006/5/31,1.2856
40,2006/6/29,1.2364
40,2006/7/31,1.084
40,2006/8/31,0.9964
40,2006/9/29,1.0064
40,2006/10/31,0.804
40,2006/11/30,0.8979
40,2006/12/29,0.7911
40,2007/1/31,0.8
40,2007/2/28,0.7385
40,2007/3/30,0.9828
40,2007/4/30,0.9889
40,2007/5/31,1.0476
40,2007/6/29,1.4209
40,2007/7/31,1.5804
40,2007/8/31,1.6266
40,2007/9/28,1.67
40,2007/10/31,1.5636
40,2007/11/30,1.2652
40,2007/12/28,1.2457
40,2008/1/31,1.2675
40,2008/2/29,1.2557
40,2008/3/31,1.1059
40,2008/4/30,1.1306
40,2008/5/30,0.975
40,2008/6/30,0.9613
40,2008/7/31,0.8516
40,2008/8/29,0.7441
40,2008/9/26,0.757
40,2008/10/31,0.8324
40,2008/11/28,1.0951
40,2008/12/31,1.1613
40,2009/1/23,1.1047
40,2009/2/27,1.2237
40,2009/3/31,1.3042
40,2009/4/30,1.2523
40,2009/5/27,1.2343
40,2009/6/29,1.1366
40,2009/7/31,1.0113
40,2009/8/31,1.199
40,2009/9/30,1.2937
40,2009/10/30,1.4354
40,2009/11/30,1.323
40,2009/12/31,1.353
40,2010/1/29,1.3361
40,2010/2/26,1.2856
40,2010/3/31,1.0953
40,2010/4/30,1.2042
40,2010/5/31,1.2174
40,2010/6/30,1.1389
40,2010/7/30,1.6095
40,2010/8/31,1.6294
40,2010/9/30,1.6596
40,2010/10/29,1.5362
40,2010/11/30,1.4421
40,2010/12/31,1.4248
40,2011/1/31,1.3712
40,2011/2/28,1.2776
40,2011/3/18,1.2378
40,2011/6/30,1.1435
40,2011/7/29,1.1037
40,2011/8/31,1.2159
40,2011/9/30,0.6934
40,2011/10/31,0.8564
40,2011/11/30,0.9215
40,2011/12/30,1.0977
40,2012/1/31,1.1632
40,2012/2/29,1.1167
40,2012/3/30,1.1725
40,2012/4/27,1.5868
40,2012/5/31,1.5175
40,2012/6/29,1.5172
40,2012/7/31,1.6308
40,2012/8/31,1.6231
40,2012/9/28,1.6099
40,2012/10/31,1.6341
40,2012/11/30,1.3768
40,2012/12/31,1.3207
40,2013/1/31,1.2206
40,2013/2/28,1.2577
40,2013/3/29,1.251
40,2013/4/26,0.9677
40,2013/5/31,0.9292
40,2013/6/28,0.8914
40,2013/7/31,0.7601
40,2013/8/30,0.7882
40,2013/9/30,0.7578
40,2013/10/31,0.7969
40,2013/11/29,0.971
40,2013/12/31,0.6709
40,2014/1/30,0.7133
40,2014/2/28,0.7251
40,2014/3/31,0.6102
40,2014/4/30,0.62
40,2014/5/30,0.5649
40,2014/6/30,0.3868
40,2014/7/31,0.6184
40,2014/8/29,0.5019
40,2014/9/30,0.9763
40,2014/10/31,0.8417
40,2014/11/28,0.8061
40,2014/12/31,0.596
40,2015/1/30,0.7449
40,2015/2/27,0.3497
40,2015/3/31,0.8087
40,2015/4/30,0.567
40,2015/5/29,1.6276
40,2015/6/30,1.3424
40,2015/7/6,1.55
40,2015/10/30,1.6554
40,2015/11/30,1.6689
40,2015/12/31,1.7026
40,2016/1/29,1.5102
40,2016/2/29,1.5313
40,2016/3/31,1.4919
40,2016/4/29,1.4994
40,2016/5/31,1.5802
40,2016/6/30,1.6728
40,2016/7/25,1.4069
40,2016/8/31,1.4273
40,2016/9/30,1.3099
40,2016/10/31,1.0419
40,2016/11/30,0.9347
40,2016/12/30,1.0149
40,2017/1/26,0.7236
40,2017/2/28,0.6917
40,2017/3/31,-0.1802
40,2017/4/17,-0.3723
40,2017/5/31,0.2099
40,2017/6/30,0.3999
40,2017/7/31,0.6153
40,2017/8/31,0.9242
40,2017/9/29,0.9842
40,2017/10/31,0.9859
40,2017/11/30,1.2427
40,2017/12/29,1.3727
40,2018/1/31,1.4572
40,2018/2/28,1.5393
40,2018/3/30,1.4307
40,2018/4/27,1.8109
40,2018/5/31,1.4599
40,2018/6/29,1.998
40,2018/7/31,2.0013
40,2018/8/31,1.1832
40,2018/9/28,0.8244
40,2018/10/31,0.8015
40,2018/11/30,0.3758
40,2018/12/28,0.447
42,2005/1/31,0.9215
42,2005/2/28,0.7178
42,2005/3/31,0.6069
42,2005/4/29,0.5582
42,2005/5/31,0.5895
42,2005/6/30,0.4768
42,2005/7/29,0.5298
42,2005/8/31,0.5871
42,2005/9/30,0.8268
42,2005/10/31,0.9073
42,2005/11/30,0.8969
42,2005/12/30,0.845
42,2006/1/25,0.9048
42,2006/2/28,0.9918
42,2006/3/31,1.044
42,2006/4/28,0.7925
42,2006/5/31,0.6124
42,2006/6/16,0.5909
42,2006/7/13,0.6735
42,2006/9/29,0.6258
42,2006/10/31,0.6881
42,2006/11/30,0.774
42,2006/12/29,1.1752
42,2007/1/31,0.5112
42,2007/2/28,0.4465
42,2007/3/30,0.3989
42,2007/4/30,0.8962
42,2007/5/31,0.8869
42,2007/6/29,0.7195
42,2007/7/31,0.7879
42,2007/8/31,0.8131
42,2007/9/28,0.7344
42,2007/10/31,0.8678
42,2007/11/30,0.9837
42,2007/12/28,0.9619
42,2008/1/31,0.9768
42,2008/2/29,0.9952
42,2008/3/31,0.9499
42,2008/4/30,0.858
42,2008/5/30,0.8666
42,2008/6/30,0.9611
42,2008/7/31,0.7437
42,2008/8/29,0.8228
42,2008/9/26,0.8617
42,2008/10/31,0.901
42,2008/11/28,0.917
42,2008/12/31,0.9017
42,2009/1/23,1.015
42,2009/2/27,1.3589
42,2009/3/31,1.2586
42,2009/4/30,1.2443
42,2009/5/27,1.2313
42,2009/6/30,1.1652
42,2009/7/31,1.1986
42,2009/8/31,1.3677
42,2009/9/30,1.3207
42,2009/10/30,1.3173
42,2009/11/30,1.4653
42,2009/12/31,1.5549
42,2010/1/29,1.6326
42,2010/2/26,1.5287
42,2010/3/31,1.739
42,2010/4/29,1.8569
42,2010/5/31,1.8223
42,2010/6/30,1.7625
42,2010/7/30,1.8767
42,2010/8/31,1.9355
42,2010/9/30,1.9572
42,2010/10/29,1.8192
42,2010/11/30,1.6002
42,2010/12/31,1.5952
42,2011/1/31,1.5075
42,2011/2/28,1.3972
42,2011/3/31,1.3295
42,2011/4/29,1.1047
42,2011/5/31,0.8537
42,2011/6/30,0.8129
42,2011/7/25,0.0761
42,2011/8/31,0.1537
42,2011/9/30,0.7735
42,2011/10/31,0.9149
42,2011/11/30,1.015
42,2011/12/30,0.9166
42,2012/1/31,0.9135
42,2012/2/29,1.1012
42,2012/3/30,1.0327
42,2012/4/27,1.2023
42,2012/5/30,1.2632
42,2012/6/29,1.3213
42,2012/7/31,1.2543
42,2012/8/31,1.2777
42,2012/9/28,1.0101
42,2012/10/31,1.0875
42,2012/11/30,0.8911
42,2012/12/17,0.6919
42,2013/2/28,0.7369
42,2013/3/29,0.8361
42,2013/4/26,0.9041
42,2013/5/31,0.8567
42,2013/6/28,0.7809
42,2013/7/31,0.6546
42,2013/8/30,0.5931
42,2013/9/30,0.5255
42,2013/10/31,0.553
42,2013/11/29,0.5496
42,2013/12/31,0.6142
42,2014/1/30,0.6631
42,2014/2/28,0.6161
42,2014/3/31,0.5144
42,2014/4/30,0.5478
42,2014/5/30,0.1778
42,2014/6/30,0.1437
42,2014/7/31,0.4908
42,2014/8/29,0.2868
42,2014/9/30,0.7766
42,2014/10/31,0.8414
42,2014/11/28,0.9728
42,2014/12/31,0.9392
42,2015/1/30,0.6155
42,2015/2/27,0.4525
42,2015/3/31,1.1693
42,2015/4/30,1.2964
42,2015/5/29,0.6932
42,2015/6/30,0.4153
42,2015/7/31,0.6153
42,2015/8/31,0.7985
42,2015/9/30,0.789
42,2015/10/30,0.8381
42,2015/11/30,0.8456
42,2015/12/31,0.8671
42,2016/1/29,0.8833
42,2016/2/29,0.8954
42,2016/3/31,0.8136
42,2016/4/29,0.7616
42,2016/5/31,0.929
42,2016/6/30,1.0112
42,2016/7/29,1.0142
42,2016/8/31,0.9415
42,2016/9/30,0.9274
42,2016/10/26,0.8785
42,2017/4/28,0.8772
42,2017/5/31,0.858
42,2017/6/30,0.7207
42,2017/7/31,0.6769
42,2017/8/31,1.082
42,2017/9/29,1.0128
42,2017/10/31,1.036
42,2017/11/30,0.9509
42,2017/12/29,0.9731
42,2018/1/31,0.4036
42,2018/2/28,0.5603
42,2018/3/30,0.5564
42,2018/4/27,0.288
42,2018/5/14,0.3286
42,2018/6/29,0.2608
42,2018/7/31,0.2329
42,2018/8/31,0.1591
42,2018/9/28,0.3744
42,2018/10/31,1.475
42,2018/11/30,0.9268
42,2018/12/28,0.9046
43,2005/1/31,1.5406
43,2005/2/28,1.5058
43,2005/3/31,1.5715
43,2005/4/29,1.5931
43,2005/5/31,1.6227
43,2005/6/30,1.6784
43,2005/7/29,1.6947
43,2005/8/31,1.6431
43,2005/9/30,1.5335
43,2005/10/31,1.7001
43,2005/11/30,1.711
43,2005/12/30,1.675
43,2006/1/13,1.5291
43,2006/2/17,1.5742
43,2006/4/28,1.011
43,2006/5/31,0.7888
43,2006/6/30,0.6487
43,2006/7/28,0.2487
43,2006/8/31,0.1169
43,2006/9/29,0.0376
43,2006/10/31,0.2218
43,2006/11/30,-0.0735
43,2006/12/29,-0.1655
43,2007/1/31,0.1947
43,2007/2/28,0.2544
43,2007/3/30,0.2832
43,2007/4/30,0.3513
43,2007/5/31,0.3625
43,2007/6/29,0.408
43,2007/7/31,0.8272
43,2007/8/31,0.8323
43,2007/9/28,0.9521
43,2007/10/30,0.9579
43,2007/11/30,0.8923
43,2007/12/28,0.8538
43,2008/1/31,0.786
43,2008/2/29,0.7825
43,2008/3/31,0.769
43,2008/4/30,0.8504
43,2008/5/30,0.8635
43,2008/6/30,0.9019
43,2008/7/31,0.6604
43,2008/8/29,0.558
43,2008/9/26,0.5866
43,2008/10/31,0.7419
43,2008/11/28,0.8834
43,2008/12/31,1.0395
43,2009/1/23,1.0968
43,2009/2/27,1.2779
43,2009/3/31,1.3531
43,2009/4/30,1.3285
43,2009/5/6,1.3236
43,2009/6/30,1.465
43,2009/7/31,1.3082
43,2009/8/31,1.1443
43,2009/9/30,1.0755
43,2009/10/30,0.5136
43,2009/11/30,0.5012
43,2009/12/31,0.6015
43,2010/1/29,0.7915
43,2010/2/26,0.7442
43,2010/3/31,0.5136
43,2010/4/30,0.6678
43,2010/5/31,0.6403
43,2010/6/29,0.5067
43,2010/7/30,0.865
43,2010/8/31,1.2666
43,2010/9/30,1.2643
43,2010/10/29,1.4057
43,2010/11/30,1.3517
43,2010/12/31,1.3485
43,2011/1/31,1.1389
43,2011/2/28,1.1485
43,2011/3/31,1.1005
43,2011/4/29,1.0725
43,2011/5/31,1.1016
43,2011/6/30,0.9901
43,2011/7/29,0.6253
43,2011/8/31,0.7982
43,2011/9/29,0.9446
43,2011/10/31,1.0111
43,2011/11/30,1.0712
43,2011/12/30,0.8292
43,2012/1/31,1.0273
43,2012/2/29,1.1462
43,2012/3/29,0.9189
43,2012/4/27,0.6774
43,2012/5/31,0.5468
43,2012/6/29,0.649
43,2012/7/31,0.7975
43,2012/8/31,0.7992
43,2012/9/28,0.6712
43,2012/10/31,0.7331
43,2012/11/30,0.6766
43,2012/12/31,1.2323
43,2013/1/31,1.1662
43,2013/2/28,1.1213
43,2013/3/29,1.6178
43,2013/4/26,1.7803
43,2013/5/31,1.4392
43,2013/6/28,1.3674
43,2013/7/31,1.3729
43,2013/8/30,1.3157
43,2013/9/30,1.2333
43,2013/10/31,1.3502
43,2013/11/29,1.5717
43,2013/12/31,1.0701
43,2014/1/30,1.0828
43,2014/2/28,1.09
43,2014/3/31,0.8672
43,2014/4/30,0.8939
43,2014/5/30,1.0554
43,2014/6/30,0.8661
43,2014/7/31,0.5946
43,2014/8/29,0.5411
43,2014/9/30,3.4452
43,2014/10/31,3.75
43,2014/11/28,3.8714
43,2014/12/31,4.3459
43,2015/1/30,3.6381
43,2015/2/27,3.0889
43,2015/3/31,2.9102
43,2015/4/30,2.2198
43,2015/5/29,1.4641
43,2015/6/30,0.8703
43,2015/7/31,1.0436
43,2015/8/31,1.0855
43,2015/9/30,0.9187
43,2015/10/30,0.9456
43,2015/11/30,0.9885
43,2015/12/31,0.9741
43,2016/1/29,1.0753
43,2016/2/29,1.0817
43,2016/3/31,0.9714
43,2016/4/29,1.0493
43,2016/5/31,1.1504
43,2016/6/30,1.2668
43,2016/7/6,1.2719
43,2016/10/31,1.3321
43,2016/11/30,1.2612
43,2016/12/30,1.2147
43,2017/1/26,1.0965
43,2017/2/28,1.1502
43,2017/3/31,0.635
43,2017/4/28,0.7965
43,2017/5/31,1.0681
43,2017/6/30,0.8954
43,2017/7/31,0.8355
43,2017/8/31,0.6039
43,2017/9/29,0.5683
43,2017/10/31,0.2299
43,2017/11/30,0.3468
43,2017/12/29,1.3656
43,2018/1/31,1.2422
43,2018/2/28,1.2906
43,2018/3/30,1.2614
43,2018/4/27,0.7663
43,2018/5/31,0.339
43,2018/6/29,0.2896
43,2018/7/31,0.2019
43,2018/8/31,0.1825
43,2018/9/28,0.1481
43,2018/10/31,0.1714
43,2018/11/30,0.825
43,2018/12/28,0.9279
45,2005/1/31,2.4952
45,2005/2/28,1.4151
45,2005/3/31,1.3691
45,2005/4/29,1.2688
45,2005/5/31,1.2352
45,2005/6/30,1.2546
45,2005/7/29,1.2113
45,2005/8/31,1.8055
45,2005/9/30,1.8675
45,2005/10/28,1.8736
45,2005/11/18,1.8907
45,2005/12/30,1.861
45,2006/1/25,1.3785
45,2006/2/28,1.4492
45,2006/3/31,1.6477
45,2006/4/28,1.5479
45,2006/5/31,1.972
45,2006/6/30,1.9877
45,2006/7/28,1.5799
45,2006/8/25,1.3013
45,2006/9/29,1.2628
45,2006/10/31,1.4252
45,2006/11/30,1.237
45,2006/12/29,1.0857
45,2007/1/31,1.3519
45,2007/2/28,1.4216
45,2007/3/30,1.5603
45,2007/4/30,1.3398
45,2007/5/31,1.07
45,2007/6/29,1.2382
45,2007/7/31,1.8165
45,2007/8/31,1.8053
45,2007/9/28,1.6017
45,2007/10/31,1.5628
45,2007/11/30,1.1396
45,2007/12/28,1.1757
45,2008/1/31,1.0088
45,2008/2/29,0.9917
45,2008/3/31,0.9168
45,2008/4/30,0.9109
45,2008/5/30,0.9974
45,2008/6/30,0.973
45,2008/7/31,0.8708
45,2008/8/29,1.016
45,2008/9/26,1.0614
45,2008/10/31,1.0117
45,2008/11/28,0.9587
45,2008/12/31,0.986
45,2009/1/23,0.9352
45,2009/2/27,0.8946
45,2009/3/31,1.0371
45,2009/4/30,1.0453
45,2009/5/27,1.1064
45,2009/6/30,0.9718
45,2009/7/31,0.9355
45,2009/8/31,1.0079
45,2009/9/29,0.9363
45,2009/10/30,1.0256
45,2009/11/30,1.1455
45,2009/12/31,1.1515
45,2010/1/29,1.1443
45,2010/2/26,1.1734
45,2010/3/31,0.9956
45,2010/4/30,1.048
45,2010/5/28,0.9573
45,2010/6/30,1.0803
45,2010/7/30,1.1637
45,2010/8/31,0.9628
45,2010/9/30,0.8883
45,2010/10/29,0.9207
45,2010/11/30,0.6537
45,2010/12/31,0.6267
45,2011/1/31,0.7914
45,2011/2/28,0.8383
45,2011/3/31,0.8753
45,2011/4/29,0.8117
45,2011/5/31,0.9469
45,2011/6/30,0.9286
45,2011/7/29,0.7354
45,2011/8/31,0.7462
45,2011/9/30,0.7985
45,2011/10/31,1.1056
45,2011/11/30,1.0375
45,2011/12/30,0.3023
45,2012/1/31,0.2462
45,2012/2/29,0.0267
45,2012/3/30,0.13
45,2012/4/27,0.1663
45,2012/5/31,0.1062
45,2012/6/29,0.1523
45,2012/7/31,0.3007
45,2012/8/31,0.3078
45,2012/9/28,0.0098
45,2012/10/31,0.0393
45,2012/11/30,0.1811
45,2012/12/31,0.7835
45,2013/1/31,0.9717
45,2013/2/28,1.2045
45,2013/3/29,1.1791
45,2013/4/26,1.228
45,2013/5/31,1.329
45,2013/6/28,1.5506
45,2013/7/31,1.393
45,2013/8/30,1.4785
45,2013/9/30,1.4461
45,2013/10/31,1.4747
45,2013/11/29,1.5283
45,2013/12/31,1.7406
45,2014/1/28,1.6097
45,2014/3/24,1.3864
45,2014/6/30,1.1545
45,2014/7/31,1.2877
45,2014/8/29,1.2268
45,2014/9/30,0.0334
45,2014/10/31,0.042
45,2014/11/28,0.1039
45,2014/12/31,0.3772
45,2015/1/30,0.308
45,2015/2/27,0.2372
45,2015/3/31,0.5325
45,2015/4/30,0.9548
45,2015/5/29,0.9837
45,2015/6/30,0.4109
45,2015/7/31,0.9384
45,2015/8/31,0.8185
45,2015/9/30,0.842
45,2015/10/30,0.9983
45,2015/11/30,0.9852
45,2015/12/31,0.9507
45,2016/1/29,0.9984
45,2016/2/29,1.0096
45,2016/3/31,1.1198
45,2016/4/29,1.0544
45,2016/5/31,1.2957
45,2016/6/30,1.3805
45,2016/7/29,1.2462
45,2016/8/3,1.3749
45,2016/12/30,1.3006
45,2017/1/26,1.1525
45,2017/2/28,1.2009
45,2017/3/31,1.2031
45,2017/4/28,1.3777
45,2017/5/31,1.312
45,2017/6/30,0.7196
45,2017/7/31,0.8139
45,2017/8/31,0.9837
45,2017/9/29,0.818
45,2017/10/31,0.7356
45,2017/11/30,0.6331
45,2017/12/29,1.1284
45,2018/1/31,1.2675
45,2018/2/28,1.3674
45,2018/3/30,1.6386
45,2018/4/27,1.5676
45,2018/5/31,2.1335
45,2018/6/29,1.1614
45,2018/7/31,1.195
45,2018/8/31,0.705
45,2018/9/28,0.8464
45,2018/10/31,0.9837
45,2018/11/30,1.0124
45,2018/12/28,1.0101
46,2005/1/31,0.7786
46,2005/2/28,0.7227
46,2005/3/31,0.8026
46,2005/4/29,0.8618
46,2005/5/31,0.8514
46,2005/6/30,0.707
46,2005/7/29,0.7268
46,2005/8/31,0.8256
46,2005/9/30,0.8115
46,2005/10/31,0.7817
46,2005/11/30,0.7673
46,2005/12/30,0.8158
46,2006/1/20,1.2286
46,2006/2/21,1.6465
46,2006/3/31,1.5703
46,2006/4/28,1.669
46,2006/5/31,0.8993
46,2006/6/30,0.8563
46,2006/7/31,0.6405
46,2006/8/31,0.6833
46,2006/9/29,0.6175
46,2006/10/31,0.5167
46,2006/11/30,1.0076
46,2006/12/28,1.1119
46,2007/1/31,0.261
46,2007/2/28,0.427
46,2007/3/30,0.4044
46,2007/4/30,-0.2121
46,2007/5/31,-0.0193
46,2007/6/29,0.3106
46,2007/7/31,0.512
46,2007/8/31,0.4983
46,2007/9/28,0.383
46,2007/10/31,0.3559
46,2007/11/30,0.8339
46,2007/12/27,0.7356
46,2008/1/31,0.8978
46,2008/2/29,0.9057
46,2008/3/31,0.8633
46,2008/4/30,1.498
46,2008/5/30,1.2533
46,2008/6/30,1.1881
46,2008/7/31,0.8544
46,2008/8/29,0.8791
46,2008/9/26,0.7528
46,2008/10/31,0.6352
46,2008/11/28,1.0308
46,2008/12/31,1.1523
46,2009/1/23,1.1674
46,2009/2/27,1.2415
46,2009/3/31,1.3551
46,2009/4/30,1.3506
46,2009/5/27,1.3453
46,2009/6/30,1.4693
46,2009/7/31,1.2381
46,2009/8/31,1.3453
46,2009/9/30,1.3028
46,2009/10/30,1.7246
46,2009/11/30,1.4743
46,2009/12/31,1.4201
46,2010/1/29,1.4771
46,2010/2/26,1.4608
46,2010/3/31,1.3467
46,2010/4/30,1.4819
46,2010/5/31,1.3548
46,2010/6/30,1.0532
46,2010/7/30,1.5204
46,2010/8/31,1.389
46,2010/9/30,1.3736
46,2010/10/29,1.4895
46,2010/11/30,1.5718
46,2010/12/31,1.5671
46,2011/1/31,1.5146
46,2011/2/28,1.4594
46,2011/3/31,1.4027
46,2011/4/29,1.1463
46,2011/5/31,1.0917
46,2011/6/30,1.0874
46,2011/7/29,0.8203
46,2011/8/31,1.0884
